	th1_ko1.cel	th1_ko2.cel	th1_ko3.cel	th1_wt1.cel	th1_wt2.cel	th1_wt3.cel
1415926_at	10.6357012414811	10.621558350647	10.8088299769462	10.4054037557327	10.4122598602729	10.545712584681
1415927_at	4.33008204551034	4.39080062572503	4.28518143111542	4.38652344846965	4.47766061698159	4.47496975763532
1415928_a_at	8.29861008849851	8.37336257379778	8.23336936511158	8.61010000350166	8.51812127253842	8.41587893662056
1415929_at	8.56173911220129	8.36260038004313	8.31898420385035	8.66688851076616	8.62844582441437	8.59509340522571
1415930_a_at	11.1053427047238	11.0513512897288	11.0517687024172	11.2415092108153	11.1865656004265	11.2131711849688
1415931_at	3.63575314094462	3.65174981921779	3.67170196706426	3.49792880639594	3.57373009160822	3.45004961621696
1415932_x_at	6.88620839540547	7.0115476917167	6.67311406074615	7.02114345146606	6.65695608854142	6.62439686475838
1415933_a_at	12.4818515516453	12.4261774169158	12.4692650734371	12.5617880642378	12.5571002000453	12.4904213575639
1415934_at	8.83082665642263	8.97541148267991	8.95896051921288	8.95035474602047	8.74905354924521	8.88472313543044
1415935_at	3.60769774508473	3.53966691976522	3.81815936925148	3.5634844157554	3.48377876789283	3.61487327494678
1415936_at	3.79433321475784	3.7596391149441	3.89397721692488	3.92713213264171	3.80768762523652	3.99103036019178
1415937_s_at	5.94339598604057	6.36797790410736	5.78636068112184	6.01829490475459	6.2478041050725	5.80638307647137
1415938_at	4.11241456177826	4.13111574084995	4.29015819819034	3.96571494671737	4.17734618792184	4.12636644113242
1415939_at	3.98084250089021	4.37204220462971	4.27414101950535	4.15472892344541	4.34316964401967	4.3170821132376
1415940_at	8.38746211253934	8.38416545736039	8.73664082065771	8.39270580214053	8.4622460070073	8.43795887540358
1415941_s_at	6.91493787506119	6.92102077808732	7.08361966665941	7.0489134380079	7.08644312219439	7.17535671257434
1415942_at	13.8838959074755	13.7983250801574	13.8354635398158	13.8487526470074	13.8607087634163	13.8581884530033
1415943_at	6.4043254230223	6.731938040325	7.068432946918	6.61157871291853	7.39181690173361	7.25008844378881
1415944_at	5.3666039895923	5.23288867256368	5.32632914437114	5.52235718269535	5.64362724931902	5.61493058754902
1415945_at	10.982324092037	11.0228634227463	11.1034564939444	11.0831564177101	11.0791977035595	11.0767487874878
1415946_at	8.41476043033988	8.6820306567186	8.60831286724014	8.46360782316217	8.49749596800461	8.53398737430828
1415947_at	6.93197395791475	7.12562116552606	7.26727674492739	6.53133050902897	6.73418666094876	6.61940563518543
1415948_at	4.39588222491751	4.89946383967214	5.04374953624822	4.29960843571228	4.23678941804456	4.34543378413812
1415949_at	3.27812488139801	3.29375398133221	3.51116964855208	3.18994292951735	3.28944508304354	3.50188571817497
1415950_a_at	10.7220877906166	10.794843199002	10.7857499371638	11.0891654232752	11.4183528436808	11.367567939308
1415951_at	4.28389096042488	4.0735344456368	4.28844659014817	4.21134047027063	4.17674187677845	4.18944813241889
1415952_at	9.40374297085676	9.33245778939963	9.49537439292305	9.13842259150936	9.30777325993824	9.1818476857938
1415953_s_at	6.45471823655555	6.41022589889653	6.46463522480821	6.54399013188152	6.6137917300911	6.74599213306847
1415954_at	3.41091593503261	3.51073198221887	3.34459833077894	3.53603440128304	3.40381225613769	3.4717760124046
1415955_x_at	6.86682738518939	6.93616026051101	6.67293795095274	6.82197023232438	6.8988673395534	6.85401018668839
1415956_a_at	7.24489679165666	7.11796665566231	7.23694879319744	7.28758783120773	7.30990845379188	7.24825111036602
1415957_a_at	10.1308294846823	9.94824325520104	9.99931957162549	10.0659221241567	9.99491200923982	9.87427984201344
1415958_at	5.94533544336713	5.70717189989294	5.68022737955142	5.7160378550711	5.74060815381458	5.7988895083079
1415959_at	5.13654634290692	5.27300489252082	4.93891563871169	5.22595791114165	5.0915224757363	5.12051154836973
1415960_at	4.44449136193341	4.49250943116168	4.3359160722213	4.52840297026037	4.56757282539074	4.61148431839998
1415961_at	9.31719079872296	9.2677096900924	9.42427272243383	9.24890019239878	9.34561243181267	9.2419414655807
1415962_at	12.3218852425455	12.2810572335131	12.1848955740026	12.2138696708728	12.1827869428007	12.1966480821521
1415963_at	9.26298375900677	9.35129422115518	9.07126231381864	9.56485232480671	9.36232613684094	9.24597421745534
1415964_at	9.7170573053141	9.76695156209378	8.07916711238379	9.3892957637802	9.60577471380714	9.07118759296835
1415965_at	7.14807439421287	7.15703052858495	5.80594208930536	7.38519293472436	7.46185895799933	7.04627975240874
1415966_a_at	10.3156397254262	10.3851103862363	10.3370760773263	10.3146736598973	10.2045272516345	10.2735522712527
1415967_at	10.1588826164786	10.2073008471576	10.1436932657508	10.1344056934262	10.0909706141352	10.0530402996808
1415968_a_at	4.94572215051048	5.00962986667714	4.84739596486496	4.86414160626268	5.23254725907203	5.04304058517812
1415969_s_at	3.41945764142974	3.2644313962454	3.26190786438675	3.32312854940641	3.33609160968622	3.39944013592396
1415970_at	12.4132504910543	12.338371601785	12.3347497937855	12.425950076649	12.3834418419735	12.3971191011104
1415971_at	9.01454864048194	9.40669812786536	9.37462665941153	7.78922253608949	7.58199012065026	8.22754009884352
1415972_at	6.71447849102002	7.47348069923402	7.17406931076443	5.37472655950364	5.14881845604393	6.07889721534514
1415973_at	7.92885009431546	8.42584237596856	8.01002507483178	6.42401288973104	5.9423976574169	6.95754810507463
1415974_at	8.64795948596083	8.88971662600789	9.12320917147662	8.53549516643031	8.7096110728556	8.68879411390625
1415975_at	8.47420496382056	8.41824522171408	7.97773779596269	8.07365747151343	7.85450163725007	8.19497298742633
1415976_a_at	8.67684766571258	8.50635235891258	8.30659392632401	7.68362523216524	7.69171850366576	7.72536652170357
1415977_at	9.02102222657409	9.16134262772214	9.36490009331291	8.51835658439087	8.64843025105894	8.66164555456891
1415978_at	3.89002267762945	4.09381956885571	4.17175297603301	3.82929148451406	3.80505642060594	3.96450761473893
1415979_x_at	13.6053847192304	13.5911488756188	13.5428151967191	13.6202625924259	13.5993441136657	13.639080541744
1415980_at	11.7897745115948	11.7497838798829	11.7562453861612	11.7005543126925	11.6647277023116	11.7334464483523
1415981_at	7.50357507973091	7.6023844556288	7.57561012146914	7.69565877797547	7.78619500392384	7.78619500392384
1415982_at	7.02801802282362	7.31651785375998	7.00250206864892	6.97836678144663	7.16114802188657	7.18100030522479
1415983_at	12.8698136122354	12.9202021655252	12.9200529365244	12.9168094485946	13.0950398552257	12.8901821073303
1415984_at	9.12364793790729	9.18900481881139	8.92655821671758	9.27712485146138	9.16380934122436	9.23005492663997
1415985_at	10.2979633612904	10.3865546873882	10.4355668702348	10.2392180487674	10.2226110107138	10.2727541240008
1415986_at	6.69904001226314	6.91375109966863	7.08903227403369	6.93025076613813	7.10570235378504	6.89178437685367
1415987_at	10.1598350584594	10.3226954757223	10.2430665912944	10.0646496094262	10.070444633607	10.1159795562124
1415988_at	9.25425193190101	8.58206970440074	8.89486451462014	9.23055672906687	9.13678686828596	9.013605983597
1415989_at	4.32027853547745	4.33528126057267	4.42176497985005	4.3318574851951	4.37401426525663	4.49912263606857
1415990_at	12.2981020392767	12.3886578037776	12.3279801041417	12.1936660068573	12.1670473899612	12.1675178878082
1415991_a_at	9.68477378673147	9.5640173716947	9.68628872451525	9.64634753057516	9.65071650252379	9.55236637614048
1415992_at	7.56318494560717	7.74135713022527	7.69130691879216	7.56953035432845	7.52746552890036	7.50277776437978
1415993_at	10.3090404274903	10.3279351240026	10.0640186684307	10.1155180192887	10.2307414389668	10.0495714654398
1415994_at	4.51940150875978	4.30946309803794	4.11028139674418	4.32624777261664	4.33457749548311	4.25901175129627
1415995_at	11.0592305985769	10.7439433382382	10.4123201811082	10.0466736683922	10.3523001744684	10.0802263861346
1415996_at	10.006323697657	9.51114449976237	9.405405600153	10.238417265684	10.0352636138977	10.3177365148768
1415997_at	9.49227243217845	8.79539931283713	8.7521790465954	9.7563908758567	9.53072381772992	9.76939051126619
1415998_at	10.6172140141518	10.3754842651786	10.5619357385556	10.4674083224921	10.4913721477463	10.4264336467872
1415999_at	5.26609594579503	4.9355494561923	4.56002571480871	4.66366557995701	5.08258461505203	4.9396489701836
1416000_a_at	12.4049618939044	12.4651598175315	12.4669268394877	12.3377970690239	12.3180409819406	12.3162314095441
1416001_a_at	9.04506167338644	8.82394363973665	9.06156398414333	9.19897824966242	9.26474693445991	9.14277396518709
1416002_x_at	7.52295441338587	7.30317878509053	7.55067878802785	7.69718785885773	7.96480206255204	7.76770759088939
1416003_at	3.33592518865841	3.27763615132934	3.41415763398918	3.17761601509993	3.33451308792858	3.18822908657215
1416004_at	11.3963402008605	11.3909401587201	11.298261763816	11.4619057092992	11.4367623841852	11.4768378365477
1416005_at	10.3019388764992	10.1852876374495	10.2838780777908	10.255390347989	10.1763437781321	10.1658978223057
1416006_at	6.33989563130052	6.59486365623814	6.57286700453854	6.72719803178781	6.59798946550743	6.63691607940421
1416007_at	12.3933839502139	12.3129418326057	12.3446119723497	12.4026858625197	12.4814667043994	12.4697661278203
1416008_at	11.6097792123611	11.6727369683092	11.7734425889018	11.653998639313	11.8304900035806	11.7807310948964
1416009_at	9.33114038043955	9.27520069688369	9.19022044186259	9.26990934707868	8.94324968158729	8.9721703941473
1416010_a_at	9.61084779759851	9.37174982773252	9.40977494565441	9.16844914294059	9.05175029530212	9.22730140495864
1416011_x_at	9.74329087182076	9.58842923447149	9.79340051353145	9.24900082348931	9.28244972608807	9.44898123136677
1416012_at	6.64169641580389	6.69455360619641	6.92710039187777	6.20591252992079	6.25401389810864	6.37743418859065
1416013_at	9.02330951339662	8.92824621582058	8.96104780945161	8.99136950106721	9.31432999625858	9.04875815497763
1416014_at	10.0364633780551	10.207836330094	10.0843845812769	10.1210041449368	9.9885956338206	10.0548929225708
1416015_s_at	10.725147499054	10.844716836014	10.7743227731106	10.6557196060264	10.5859473111453	10.6943830363266
1416016_at	9.88009785392588	9.87884622835043	9.97951703541582	10.0796568328016	9.9376401507601	10.2000343745345
1416017_at	7.24182328470975	7.22519931411504	7.15823086843723	7.27185050036926	7.36188518584319	7.22823134292408
1416018_at	7.83220482093609	7.85341982821619	7.86369771387631	8.04302638876176	8.10659302911862	8.03146357634221
1416019_at	7.22917443280356	7.39581357079558	7.54007098010408	7.53652763498261	7.49418570420561	7.60949315662788
1416020_a_at	11.3235871425623	11.3860196009226	11.3212315764865	11.3018226387074	11.1657535011693	11.2415945405313
1416021_a_at	12.0927409726936	12.3254181007335	12.1861142583542	12.6323499028824	12.3085669910473	12.4597342976744
1416022_at	11.4605009966725	11.6164182947194	11.4839725034153	11.7980124714866	11.4257382587796	11.5597570151638
1416023_at	4.02009192787726	4.07813818097286	3.93552004272638	3.83088656722514	3.85490432430981	3.74572599624354
1416024_x_at	11.9915030165689	12.1304742052096	12.0270479240076	11.9609005968199	11.8934134859133	11.9644860077142
1416025_at	3.68220765846059	3.70051928477772	3.61396075029768	3.68920132648961	3.71037997063198	3.84160873499736
1416026_a_at	13.5032545441479	13.4443953564703	13.3635163771019	13.4574792328961	13.3993387710997	13.440577216636
1416027_at	10.8106270410298	10.7640877869655	10.7232116567018	10.7737969149248	10.7778465927411	10.7254686028141
1416028_a_at	11.1429671130348	11.0632396616764	11.0909094054596	11.0055824596785	10.9968853998087	11.0677240963334
1416029_at	6.94947600653517	7.02274744748396	7.22019044622555	7.09958843377855	7.11503168948328	7.50469588703623
1416030_a_at	11.6693177278243	11.6246795080337	11.6415314388836	11.6813179349293	11.7004903840588	11.6569873404957
1416031_s_at	10.8092437522878	10.6946605774938	10.7666149217318	10.7641998771264	10.7652229581081	10.7726386744157
1416032_at	9.11640307551706	9.36531640709581	9.39861334665126	9.01824939471497	9.12795715008275	9.19459280880152
1416033_at	6.33647665936271	5.98235756316422	6.12249283782748	6.29685147199325	6.40133519494644	6.28765337720573
1416034_at	6.20629472766622	6.76112708046107	6.63670886100656	8.1197386418374	7.99419413421626	8.23524409916391
1416035_at	10.2200543079933	10.0896318660745	10.1117625699466	9.82454689319091	10.1514307190357	10.018776714758
1416036_at	12.2616875205858	12.1015494108771	12.0682140515687	12.1096222116941	12.1883678509098	12.2181386865447
1416037_a_at	12.7954364396513	12.8802420806039	12.8263428637782	12.7071039239773	12.6527590966085	12.6779429770846
1416038_at	9.59432665424455	9.72675479785169	9.36391283834042	9.43743518515232	9.53847624185768	9.29567648306561
1416039_x_at	4.30048021787639	4.22188974506647	4.1496090726003	4.3354518926854	4.30955602789083	4.20659526583451
1416040_at	3.417560897126	3.40312394639637	3.399348551311	3.28119770858272	3.61940674733045	3.59033664249635
1416041_at	6.89892005110782	6.59748524304242	6.63618870790624	6.90142006639637	7.9526290450709	6.94447851893913
1416042_s_at	10.6929185577174	10.6895018776968	10.6214394650963	10.7648840223373	10.5859934548327	10.6589588336333
1416043_at	4.53750088544741	4.57353159451041	4.26823482877218	4.56190179495989	4.48352771086154	4.47681581902435
1416044_at	9.40244605191068	9.58356232647876	9.51125154574079	9.39054338462759	9.70590380342481	9.56940870438023
1416045_a_at	9.88944407054592	9.87721173666947	9.99433853830765	9.86346896750709	9.87120199301391	9.82446168441608
1416046_a_at	7.17162717107954	6.87775748887226	7.14932075143042	7.31666746847555	7.50693352753647	7.54842581031025
1416047_at	3.43296795420181	3.60713083447373	3.74507545365582	3.63616958432238	3.5209607724582	3.63451825014316
1416048_at	8.66975316804376	8.75551962566458	8.85314954296708	8.69801820133556	8.76870752909951	8.70525181435057
1416049_at	6.50505914514137	7.34902114567842	6.78566835961574	7.38295284242499	6.62276313493704	7.80731793241666
1416050_a_at	8.12376418440298	8.50742712202665	8.1821957486941	8.08699780851468	8.15691909767049	7.96219839322887
1416051_at	4.88376751197664	4.64819330929766	4.82423811301867	4.67587467591211	4.88376751197664	4.70290004466463
1416052_at	10.2076132875768	10.2388604225966	10.1889901449533	10.232435766965	10.0915443649839	10.1418543315955
1416053_at	3.2834632297934	3.06430630803137	3.17691064713938	3.04137832006858	3.28441051632004	3.12722945574846
1416054_at	13.8951150592785	13.8491980751015	13.7816858100018	13.8460401688551	13.8111248280918	13.8535953330719
1416055_at	3.33061342234288	3.39359047519871	3.39778118481486	3.29911871568584	3.40381225613769	3.3018493460817
1416056_a_at	11.6893341370385	11.6067249079961	11.6079824538925	11.425803993432	11.5154194626625	11.5193586698748
1416057_at	11.8779896636189	11.7967301510265	11.7498276349159	11.6458900179321	11.7264726481487	11.6352198452686
1416058_s_at	11.9421404137228	12.0318784212734	11.9662466685692	11.8709928589719	11.9174767611437	11.9498623363659
1416059_at	10.7590418609511	10.7846693905052	10.3845563489608	10.5218868103303	10.4731977223744	10.6805315965821
1416060_at	8.52616051077224	8.51121697690282	8.58342662375739	8.54693702967732	8.32317166034208	8.40101015207831
1416061_at	9.49451304679297	9.30136381684677	9.27886994641682	9.13664674299384	8.99950303666935	9.13454080671762
1416062_at	8.45143008824445	8.30980022631688	8.20200586331756	8.39331035257761	8.13243589007381	8.24754173116424
1416063_x_at	3.20299727316061	3.26033186131798	3.33820893273995	3.16488748194148	3.23166456723929	3.23166456723929
1416064_a_at	12.2698016995735	12.3719166487848	12.2529059197291	12.2400070467204	12.2514752576601	12.2264985476102
